iteracao,idx,tag_trecho,titulo,artista,ano,letra,tema,score
1,9670,musica75_trecho10,Mulher Maravilha,Ze Neto Cristiano,2018.0,Mudou de tal maneira,"Despedidas, morte e fragilidade",0.9
1,9671,musica75_trecho11,Mulher Maravilha,Ze Neto Cristiano,2018.0,Nossa vida já não é a mesma,"Despedidas, morte e fragilidade",0.9
1,9672,musica75_trecho12,Mulher Maravilha,Ze Neto Cristiano,2018.0,A gente já não dorme mais a noite inteira,"Crescimento, consquita e pertencimento",0.9
1,9673,musica75_trecho13,Mulher Maravilha,Ze Neto Cristiano,2018.0,Na mesa tem dois copos e uma mamadeira,"Intimidade, desejo e sedução",0.9
1,9674,musica75_trecho14,Mulher Maravilha,Ze Neto Cristiano,2018.0,Tem um pinguinho de gente correndo na sala,"Despedidas, morte e fragilidade",0.9
1,9675,musica76_trecho1,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,"(Essa aqui é mais bruta que os cara mula, ouviu?)(Vem!)Você terminou e eu só aceitei","Intimidade, desejo e sedução",0.9
1,9676,musica76_trecho2,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,Seu erro foi achar que ninguém faz o que cê faz,"Infidelidade, tristeza e sofrimento",0.9
1,9677,musica76_trecho3,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,"Faz, e muito mais","Intimidade, desejo e sedução",0.9
1,9678,musica76_trecho4,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,"Que ninguém faz o que cê faz(Senhoras e senhores, recebam:","Intimidade, desejo e sedução",0.9
1,9679,musica76_trecho5,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,Simone,"Intimidade, desejo e sedução",0.9
1,9680,musica76_trecho6,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,Mendes!) (Lauana,"Intimidade, desejo e sedução",0.9
1,9681,musica76_trecho7,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,"Prado!)(Canta comigo, migla)Mas choro seca e aquieta minha saudade burra","Despedidas, morte e fragilidade",0.9
1,9682,musica76_trecho8,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,"Por opção sua, hoje eu sou sua ex","Despedidas, morte e fragilidade",0.9
1,9683,musica76_trecho9,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,Que ninguém faz o que cê faz,"Intimidade, desejo e sedução",0.8
1,9684,musica76_trecho10,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,"Quase enlouqueci, eu desidratei","Despedidas, morte e fragilidade",0.9
1,9685,musica76_trecho11,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,"Faz, e muito mais(Lauana","Intimidade, desejo e sedução",0.9
1,9686,musica76_trecho12,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,Prado e,"Despedidas, morte e fragilidade",0.9
1,9687,musica76_trecho13,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,"Mendes, senhoras e senhores) (coisa linda!)","Intimidade, desejo e sedução",0.9
1,9688,musica76_trecho14,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,O choro de um ano eu derramei num mês,"Despedidas, morte e fragilidade",0.9
1,9689,musica76_trecho15,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,Mas choro seca e aquieta minha saudade burra,"Despedidas, morte e fragilidade",0.9
1,9690,musica76_trecho16,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,A gente perde o encanto e vê que,"Despedidas, morte e fragilidade",0.9
1,9691,musica76_trecho17,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,Boca melhor que a sua tem um montão na rua,"Despedidas, morte e fragilidade",0.9
1,9692,musica76_trecho18,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,"Ai, ai, ai, ai, ai, ai","Intimidade, desejo e sedução",0.9
1,9693,musica76_trecho19,Saudade Burra (part. Simone Mendes),Lauana Prado,2025.0,"Se imaginar as camas que eu caí, cê cai pra trás","Despedidas, morte e fragilidade",0.9
1,9694,musica77_trecho1,Nosso Quadro,Ana Castela,2024.0,Todo mundo tem um amor que quando deita e olha pro teto,Amor e relações amorosas,0.9
1,9695,musica77_trecho2,Nosso Quadro,Ana Castela,2024.0,Agora o nosso quadro casando na igreja,"Crescimento, consquita e pertencimento",0.9
1,9696,musica77_trecho3,Nosso Quadro,Ana Castela,2024.0,"Não vai ser pendurado, só existe na minha cabeça","Despedidas, morte e fragilidade",0.9
1,9697,musica77_trecho4,Nosso Quadro,Ana Castela,2024.0,"Nós dois tocando o gado, a filha boiadeira","Crescimento, consquita e pertencimento",0.9
1,9698,musica77_trecho5,Nosso Quadro,Ana Castela,2024.0,Nossa vida no mato só existe na minha cabeça,"Despedidas, morte e fragilidade",0.9
1,9699,musica77_trecho6,Nosso Quadro,Ana Castela,2024.0,Vai ser amor mesmo não sendo a vida inteira,Amor e relações amorosas,0.9
1,9700,musica77_trecho7,Nosso Quadro,Ana Castela,2024.0,Tem coisas que nem querendo a gente esquece,"Despedidas, morte e fragilidade",0.9
1,9701,musica77_trecho8,Nosso Quadro,Ana Castela,2024.0,Final do ano de 2017,"Despedidas, morte e fragilidade",0.9
1,9702,musica77_trecho9,Nosso Quadro,Ana Castela,2024.0,Eu começando odonto e você na vet,"Intimidade, desejo e sedução",0.8
1,9703,musica77_trecho10,Nosso Quadro,Ana Castela,2024.0,A sua camisa jeans na minha caminhonete,"Intimidade, desejo e sedução",0.9
1,9704,musica77_trecho11,Nosso Quadro,Ana Castela,2024.0,Vem a pergunta:,"Despedidas, morte e fragilidade",0.9
1,9705,musica77_trecho12,Nosso Quadro,Ana Castela,2024.0,Os meus amigos perguntam que fim cê levou,"Despedidas, morte e fragilidade",0.9
1,9706,musica77_trecho13,Nosso Quadro,Ana Castela,2024.0,"O meu pai não desiste, ainda quer ser vovô","Crescimento, consquita e pertencimento",0.9
1,9707,musica77_trecho14,Nosso Quadro,Ana Castela,2024.0,O tempo não foi tão legal com nós dois,"Despedidas, morte e fragilidade",0.9
1,9708,musica77_trecho15,Nosso Quadro,Ana Castela,2024.0,"Podia ter sido, mas não foi","Despedidas, morte e fragilidade",0.9
1,9709,musica77_trecho16,Nosso Quadro,Ana Castela,2024.0,Será que se fosse hoje a gente dava certo?,"Despedidas, morte e fragilidade",0.9
1,9710,musica77_trecho17,Nosso Quadro,Ana Castela,2024.0,"Um episódio que nunca vai ser lançado, um álbum incompleto","Despedidas, morte e fragilidade",0.9
1,9711,musica77_trecho18,Nosso Quadro,Ana Castela,2024.0,"Uma história que parou pela metade, cê imagina o resto","Despedidas, morte e fragilidade",0.9
1,9712,musica77_trecho19,Nosso Quadro,Ana Castela,2024.0,"É saudade que toma, que toma","Despedidas, morte e fragilidade",0.9
1,9713,musica77_trecho20,Nosso Quadro,Ana Castela,2024.0,Que toma conta de mim,"Intimidade, desejo e sedução",0.9
1,9714,musica77_trecho21,Nosso Quadro,Ana Castela,2024.0,"E não me dá remorso, nem raiva","Despedidas, morte e fragilidade",0.9
1,9715,musica77_trecho22,Nosso Quadro,Ana Castela,2024.0,"Nem ódio, dá pena do fim","Despedidas, morte e fragilidade",0.9
1,9716,musica78_trecho1,Supera,Marilia Mendonca,2019.0,Tá de novo com essa pessoa,Amor e relações amorosas,0.9
1,9717,musica78_trecho2,Supera,Marilia Mendonca,2019.0,"Se ele não te quer, supera","Infidelidade, tristeza e sofrimento",0.9
1,9718,musica78_trecho3,Supera,Marilia Mendonca,2019.0,Ele tá fazendo de tapete o seu coração,"Intimidade, desejo e sedução",0.9
1,9719,musica78_trecho4,Supera,Marilia Mendonca,2019.0,Promete pra mim que dessa vez você vai falar não,"Despedidas, morte e fragilidade",0.9
1,9720,musica78_trecho5,Supera,Marilia Mendonca,2019.0,"De mulher pra mulher, supera",Amor e relações amorosas,0.9
1,9721,musica78_trecho6,Supera,Marilia Mendonca,2019.0,"Não tô acreditando, vai fazer papel de trouxa outra vez","Infidelidade, tristeza e sofrimento",0.9
1,9722,musica78_trecho7,Supera,Marilia Mendonca,2019.0,"Cê não aprende mesmo, hein","Crescimento, consquita e pertencimento",0.9
1,9723,musica78_trecho8,Supera,Marilia Mendonca,2019.0,Pra você isso é amor,Amor e relações amorosas,0.9
1,9724,musica78_trecho9,Supera,Marilia Mendonca,2019.0,Mas pra ele isso não passa de um plano,"Despedidas, morte e fragilidade",0.8
1,9725,musica78_trecho10,Supera,Marilia Mendonca,2019.0,"BSe não pegar ninguém da lista, liga pra você","Intimidade, desejo e sedução",0.9
1,9726,musica78_trecho11,Supera,Marilia Mendonca,2019.0,Te usa e joga fora,"Despedidas, morte e fragilidade",0.9
1,9727,musica78_trecho12,Supera,Marilia Mendonca,2019.0,"Para de insistir, chega de se iludir","Despedidas, morte e fragilidade",0.9
1,9728,musica78_trecho13,Supera,Marilia Mendonca,2019.0,"O que cê tá passando, eu já passei e eu sobrevivi","Despedidas, morte e fragilidade",0.9
1,9729,musica79_trecho1,5 KM,Henrique & Juliano,2017.0,"Doente de saudade, me dei alta pra viver","Despedidas, morte e fragilidade",0.9
1,9730,musica79_trecho2,5 KM,Henrique & Juliano,2017.0,"A gente pausa, volta e continua","Crescimento, consquita e pertencimento",0.9
1,9731,musica79_trecho3,5 KM,Henrique & Juliano,2017.0,"Tô contando as horas, são dois dias sem te ver","Despedidas, morte e fragilidade",0.9
1,9732,musica79_trecho4,5 KM,Henrique & Juliano,2017.0,Já deu pra entender que você me faz falta,Amor e relações amorosas,0.9
1,9733,musica79_trecho5,5 KM,Henrique & Juliano,2017.0,"E pra chegar até você, eu já decorei","Intimidade, desejo e sedução",0.9
1,9734,musica79_trecho6,5 KM,Henrique & Juliano,2017.0,"São 5 km, 7 sinais, 20 esquinas, 2 hospitais7 andares, são duas portas","Crescimento, consquita e pertencimento",0.9
1,9735,musica79_trecho7,5 KM,Henrique & Juliano,2017.0,"Tô no seu quarto, a hora é agora, a hora é agora","Intimidade, desejo e sedução",0.9
1,9736,musica79_trecho8,5 KM,Henrique & Juliano,2017.0,"Desliga esse abajur, que o show não precisa de luz","Intimidade, desejo e sedução",0.9
1,9737,musica79_trecho9,5 KM,Henrique & Juliano,2017.0,"Ação, romance ou suspense, a escolha é sua","Intimidade, desejo e sedução",0.8
1,9738,musica79_trecho10,5 KM,Henrique & Juliano,2017.0,O filme é só pra arrumar desculpa,"Despedidas, morte e fragilidade",0.9
1,9739,musica8_trecho1,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,Joga uma taça no chão e pede desculpa,"Despedidas, morte e fragilidade",0.9
1,9740,musica8_trecho2,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,Com o som tremendo o bairro todo,"Despedidas, morte e fragilidade",0.9
1,9741,musica8_trecho3,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,É pro dinheiro que eu gastei do bolso,Ostentação e consumismo,0.9
1,9742,musica8_trecho4,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,Com as longneck que eu virei no posto,"Despedidas, morte e fragilidade",0.9
1,9743,musica8_trecho5,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,É pros vizinhos que eu acordei na madruga,"Despedidas, morte e fragilidade",0.9
1,9744,musica8_trecho6,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,"Se eu te perdoar, como que eu me perdoo?","Despedidas, morte e fragilidade",0.9
1,9745,musica8_trecho7,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,Pra ver se ela vai colar os cacos do meu coração,"Infidelidade, tristeza e sofrimento",0.9
1,9746,musica8_trecho8,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,"Se eu te desculpar, não vai curar tão fácil o machucado","Despedidas, morte e fragilidade",0.9
1,9747,musica8_trecho9,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,"Se eu te perdoar, como é que eu me perdoo?","Despedidas, morte e fragilidade",0.7
1,9748,musica8_trecho10,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,Meu sentimento foi por água abaixo,"Despedidas, morte e fragilidade",0.9
1,9749,musica8_trecho11,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,Seu arrependimento chegou atrasado,"Despedidas, morte e fragilidade",0.9
1,9750,musica8_trecho12,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,Cê não vai ouvir da minha boca que tá perdoada,"Despedidas, morte e fragilidade",0.9
1,9751,musica8_trecho13,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,Não é pra mim que cê tem que pedir desculpa,"Despedidas, morte e fragilidade",0.9
1,9752,musica8_trecho14,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,"É pro meu peito, é pro meu choro",Amor e relações amorosas,0.9
1,9753,musica8_trecho15,Se Eu Te Perdoar (part. Zé Felipe),Clayton Romario,nan,É pros vizinho que eu acordei na madruga,"Despedidas, morte e fragilidade",0.9
1,9754,musica80_trecho1,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,A garrafa precisa do copo,"Intimidade, desejo e sedução",0.9
1,9755,musica80_trecho2,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,Também vai sofrer nessa bagaça,"Despedidas, morte e fragilidade",0.9
1,9756,musica80_trecho3,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,"Quem eu quero, não me quer","Infidelidade, tristeza e sofrimento",0.9
1,9757,musica80_trecho4,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,"Quem me quer, não vou querer","Infidelidade, tristeza e sofrimento",0.9
1,9758,musica80_trecho5,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,Ninguém vai sofrer sozinho,"Infidelidade, tristeza e sofrimento",0.9
1,9759,musica80_trecho6,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,Todo mundo vai sofrer,"Infidelidade, tristeza e sofrimento",0.9
1,9760,musica80_trecho7,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,O copo precisa da mesa,"Intimidade, desejo e sedução",0.9
1,9761,musica80_trecho8,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,A mesa precisa de mim,"Intimidade, desejo e sedução",0.9
1,9762,musica80_trecho9,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,E eu preciso da cerveja,"Intimidade, desejo e sedução",0.8
1,9763,musica80_trecho10,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,Igual eu preciso dele na minha vida,Amor e relações amorosas,0.9
1,9764,musica80_trecho11,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,"Mas quanto mais eu vou atrás, mais ele pisa","Despedidas, morte e fragilidade",0.9
1,9765,musica80_trecho12,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,Então já que é assim,"Despedidas, morte e fragilidade",0.9
1,9766,musica80_trecho13,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,Se por ele eu sofro sem pausa,"Despedidas, morte e fragilidade",0.9
1,9767,musica80_trecho14,Todo Mundo Vai Sofrer,Marilia Mendonca,2019.0,Quem quiser me amar,Amor e relações amorosas,0.9
1,9768,musica81_trecho1,Cantada,Luan Santana,2015.0,Pela luz do sol que me ilumina,"Inspiração, paz e harmonia",0.9
1,9769,musica81_trecho2,Cantada,Luan Santana,2015.0,Quem vai te queimar no meu fogo?,"Intimidade, desejo e sedução",0.9
1,9770,musica81_trecho3,Cantada,Luan Santana,2015.0,E amanhã vai ter de novo,"Despedidas, morte e fragilidade",0.9
1,9771,musica81_trecho4,Cantada,Luan Santana,2015.0,"E às 9 da manhã, quando você acordar","Crescimento, consquita e pertencimento",0.8
1,9772,musica81_trecho5,Cantada,Luan Santana,2015.0,E se perguntar:,"Despedidas, morte e fragilidade",0.9
1,9773,musica81_trecho6,Cantada,Luan Santana,2015.0,Como foi?,"Despedidas, morte e fragilidade",0.9
1,9774,musica81_trecho7,Cantada,Luan Santana,2015.0,Como é?,"Despedidas, morte e fragilidade",0.9
1,9775,musica81_trecho8,Cantada,Luan Santana,2015.0,A gente só saiu pra jantar e foi ficando,"Intimidade, desejo e sedução",0.9
1,9776,musica81_trecho9,Cantada,Luan Santana,2015.0,É que a gente só saiu pra jantar e foi ficando,Amor e relações amorosas,0.8
1,9777,musica81_trecho10,Cantada,Luan Santana,2015.0,A gente saiu e ficou pro café(É que a gente só saiu pra jantar e ficou pro café)Pela luz do sol que me ilumina,"Intimidade, desejo e sedução",0.9
1,9778,musica81_trecho11,Cantada,Luan Santana,2015.0,Não existe nada mais que me fascina,"Intimidade, desejo e sedução",0.9
1,9779,musica81_trecho12,Cantada,Luan Santana,2015.0,Que te ver chegar,Amor e relações amorosas,0.9
1,9780,musica81_trecho13,Cantada,Luan Santana,2015.0,É que a gente só saiu pra jantar e ficou pro café,"Intimidade, desejo e sedução",0.9
1,9781,musica81_trecho14,Cantada,Luan Santana,2015.0,Com a pele bronzeada e a boca vermelha,"Intimidade, desejo e sedução",0.9
1,9782,musica81_trecho15,Cantada,Luan Santana,2015.0,A gente saiu e ficou pro café,"Intimidade, desejo e sedução",0.9
1,9783,musica81_trecho16,Cantada,Luan Santana,2015.0,E esse sorrisão de orelha a orelha,"Intimidade, desejo e sedução",0.9
1,9784,musica81_trecho17,Cantada,Luan Santana,2015.0,Vai me faltando o ar,"Despedidas, morte e fragilidade",0.9
1,9785,musica81_trecho18,Cantada,Luan Santana,2015.0,Se esse sorriso for pra mim,Amor e relações amorosas,0.9
1,9786,musica81_trecho19,Cantada,Luan Santana,2015.0,Eu sou o cara que tem mais sorte no mundo,"Crescimento, consquita e pertencimento",0.9
1,9787,musica81_trecho20,Cantada,Luan Santana,2015.0,"Azar de quem perdeu, agora sou eu","Despedidas, morte e fragilidade",0.9
1,9788,musica82_trecho1,Traumatizei,Henrique & Juliano,2023.0,Desde que a gente terminou ela não namorou mais,"Infidelidade, tristeza e sofrimento",0.9
1,9789,musica82_trecho2,Traumatizei,Henrique & Juliano,2023.0,"Se ela não consegue se entregar, a culpa é minha","Infidelidade, tristeza e sofrimento",0.9
1,9790,musica82_trecho3,Traumatizei,Henrique & Juliano,2023.0,A culpa é toda minha,"Infidelidade, tristeza e sofrimento",0.9
1,9791,musica82_trecho4,Traumatizei,Henrique & Juliano,2023.0,"Se hoje ela é fria, eu que esfriei","Despedidas, morte e fragilidade",0.9
1,9792,musica82_trecho5,Traumatizei,Henrique & Juliano,2023.0,E pode me chamar de otário,"Infidelidade, tristeza e sofrimento",0.9
1,9793,musica82_trecho6,Traumatizei,Henrique & Juliano,2023.0,"Eu sou, eu sei","Intimidade, desejo e sedução",0.9
1,9794,musica82_trecho7,Traumatizei,Henrique & Juliano,2023.0,"Se ela tem o pé atrás com todo mundo, fui eu que puxei","Intimidade, desejo e sedução",0.9
1,9795,musica82_trecho8,Traumatizei,Henrique & Juliano,2023.0,"Pediu pra cuidar, eu não cuidei","Despedidas, morte e fragilidade",0.9
1,9796,musica82_trecho9,Traumatizei,Henrique & Juliano,2023.0,"Era pra amar, traumatizei","Despedidas, morte e fragilidade",0.8
1,9797,musica82_trecho10,Traumatizei,Henrique & Juliano,2023.0,"Ela pediu pra cuidar, eu não cuidei","Despedidas, morte e fragilidade",0.9
1,9798,musica82_trecho11,Traumatizei,Henrique & Juliano,2023.0,"Por que será, né?","Infidelidade, tristeza e sofrimento",0.9
1,9799,musica82_trecho12,Traumatizei,Henrique & Juliano,2023.0,Lembro que eu prometi que não ia sumir,"Despedidas, morte e fragilidade",0.9
1,9800,musica82_trecho13,Traumatizei,Henrique & Juliano,2023.0,Não ia te deixar e nunca ia fazer seu olho chorar,"Despedidas, morte e fragilidade",0.9
1,9801,musica82_trecho14,Traumatizei,Henrique & Juliano,2023.0,Juntou um pouco de falha no meu caráter,"Despedidas, morte e fragilidade",0.9
1,9802,musica82_trecho15,Traumatizei,Henrique & Juliano,2023.0,Com a imaturidade da minha parte,"Crescimento, consquita e pertencimento",0.9
1,9803,musica82_trecho16,Traumatizei,Henrique & Juliano,2023.0,É assim que uma insegura nasce,"Despedidas, morte e fragilidade",0.9
1,9804,musica82_trecho17,Traumatizei,Henrique & Juliano,2023.0,Se hoje ela não consegue confiar em ninguém,"Infidelidade, tristeza e sofrimento",0.9
1,9805,musica82_trecho18,Traumatizei,Henrique & Juliano,2023.0,Se ela vê coisa errada até onde não tem,"Despedidas, morte e fragilidade",0.9
