titulo,artista,letra,url,ano,coletado_em,contagem_palavras,contagem_linhas
Alguém,João Paulo e Daniel,"Alguém, eu preciso ter alguém Alguém, que me faça ser feliz Alguém, pra ficar junto de mim Alguém, que me queira amar também De noite se a chuva cair Eu quero deitar e dormir Nos braços do amor Que souber navegar no meu peito E quando o Sol me acordar Eu quero voltar a sonhar Que a vida me deu de presente O que eu tinha direito Quero amar (quero amar)Sem pensar (sem pensar)Que um dia alguém me fez chorar Matou meu sentimento Quero amar (quero amar)Sem pensar (sem pensar)Que o amor pra ser verdade Tem que machucar por dentro De noite se a chuva cair Eu quero deitar e dormir Nos braços do amor Que souber navegar no meu peito E quando o Sol me acordar Eu quero voltar a sonhar Que a vida me deu de presente O que eu tinha direito Quero amar (quero amar)Sem pensar (sem pensar)Que um dia alguém me fez chorar Matou meu sentimento Quero amar (quero amar)Sem pensar (sem pensar)Que o amor pra ser verdade Tem que machucar por dentro Quero amar (quero amar)Sem pensar (sem pensar)Que um dia alguém me fez chorar Matou meu sentimento Quero amar (quero amar)Sem pensar (sem pensar)Que o amor pra ser verdade Tem que machucar por dentro",https://www.letras.mus.br/joao-paulo-e-daniel/180832/,1995.0,2025-09-30T19:17:18.872421,210,1
Desejo de Amar,João Paulo e Daniel,"Foi sem querer Que derramei toda emoção, undererê Que cerquei seu coração, undererê Me machuquei, te feri Não entendi, undererê Como dói a solidão, não não não não não não Agora estou sozinho Precisando de você, e você não está Por perto pra poder me ajudar A estrada dessa vida está difícil sem você E você não está por perto pra poder me ajudar Hoje eu estou Arrependido do que fiz, undererê Venho te pedir perdão, perdoa paixão Ai, meu coração Tão solitário sem você, undererê Está ardente de paixão, não não não não não não Agora estou sozinho Precisando de você, e você não está Por perto pra poder me ajudar A estrada dessa vida está difícil sem você E você não está por perto pra poder me ajudar Agora estou sozinho Precisando de você, e você não está Por perto pra poder me ajudar A estrada dessa vida está difícil sem você E você não está por perto pra poder me ajudar Agora estou sozinho Precisando de você, e você não está Por perto pra poder me ajudar A estrada dessa vida está difícil sem você E você não está por perto pra poder me ajudar E você não está por perto pra poder me ajudar",https://www.letras.mus.br/joao-paulo-e-daniel/167420/,1989.0,2025-09-30T19:17:22.014793,208,1
Ela Tem o Dom de Me Fazer Chorar,João Paulo e Daniel,"Deus, hoje eu vim aqui Pra falar de mim Do meu coração Deus, veja a minha dor Meu sonho de amor Me deixou sozinho Deus, tentei perdoar E desabafar Minha solidão Deus, já tentei mudar Mas só sei voltar Pro mesmo caminho Deus, ela me pegou Com suas mentiras Promessas de amor Deus, veja como estou Ela foi embora E agora voltou Deus, se ela abrir a porta Sei que não consigo, vou me entregar E quando tocar em meu rosto Outra vez eu sei que vou me machucar Deus, eu tenho tanto medo De sofrer de novo, me apaixonar Ela tem o dom de me fazer chorar Deus, tentei perdoar E desabafar Minha solidão Deus, já tentei mudar Mas só sei voltar Pro mesmo caminho Deus, ela me pegou Com suas mentiras Promessas de amor Deus, veja como estou Ela foi embora E agora voltou Deus, se ela abrir a porta Sei que não consigo, vou me entregar E quando tocar em meu rosto Outra vez eu sei que vou me machucar Deus, eu tenho tanto medo De sofrer de novo, me apaixonar Ela tem o dom de me fazer chorar Ela tem o dom de me fazer chorar Ela tem o dom de me fazer chorar",https://www.letras.mus.br/joao-paulo-e-daniel/180776/,1997.0,2025-09-30T19:17:24.823986,208,1
Só Eu e Você,João Paulo e Daniel,"Não sei se é de noite Não sei se é de dia Não sei das notícias Nem quero saber O mundo inteiro pra mim nesse instante Só eu e você Me abraça, me beija, me morde, me ama E a gente arrebenta de tanto prazer Que raro momento de felicidade Só eu e você Eu hoje deixei meus problemas lá fora Não quero tristezas Não quero sofrer Aqui onde o tempo parece parado Eu só quero te querer Cavalga em meu corpo molhado Cavalga Sem pressa sem medo de se arrepender O que mais importa aqui e agora Sou eu e você Nada é proibido Nunca amei ninguém assim Somos dois amantes Num amor sem fim Eu hoje deixei meus problemas lá fora Não quero tristezas Não quero sofrer Aqui onde o tempo parece parado Eu só quero te querer Cavalga em meu corpo molhado Cavalga Sem pressa sem medo de se arrepender O que mais importa aqui e agora Sou eu e você Nada é proibido Nunca amei ninguém assim Somos dois amantes Num amor sem fim Nada é proibido Nunca amei ninguém assim Somos dois amantes Num amor sem fim Nada é proibido Nunca amei ninguém assim Somos dois amantes Num amor sem fim",https://www.letras.mus.br/joao-paulo-e-daniel/1206052/,1995.0,2025-09-30T19:17:28.010034,206,1
Rosto Molhado,João Paulo e Daniel,Enxugue o rosto meu amor não chore não Rosto molhado pra você não fica bem Teu novo amor lhe maltrata o coração Teu sofrimento só me faz sofrer também Enxugue o rosto meu amor não chore não Rosto molhado pra você não fica bem Teu novo amor lhe maltrata o coração Teu sofrimento só me faz sofrer também Faça de conta que teu pranto derramado São gotas d'água do oceano da ilusão Todas caídas do azul de vossos olhos Vindas do triste temporal do coração Eu quero ser o Sol da tarde pra enxugar Teu lindo rosto no verão do meu calor Com os meus beijos beberei todo o teu pranto Para matar a minha sede de amor Enxugue o rosto meu amor não chore não Rosto molhado pra você não fica bem Teu novo amor lhe maltrata o coração Teu sofrimento só me faz sofrer também Enxugue o rosto meu amor não chore não Rosto molhado pra você não fica bem Teu novo amor lhe maltrata o coração Teu sofrimento só me faz sofrer também Não chore mais porque teu rosto se entristece E eu não quero ver você tão triste assim Irá de novo clarear a nossa estrada Quando você se decidir voltar pra mim Essa pessoa não merece o teu pranto Volte depressa antes que seja pior Tire da vida o que a impede ser feliz Para nós dois o amanhã será melhor Enxugue o rosto meu amor não chore não Rosto molhado pra você não fica bem Teu novo amor lhe maltrata o coração Teu sofrimento só me faz sofrer também Enxugue o rosto meu amor não chore não Rosto molhado pra você não fica bem Teu novo amor lhe maltrata o coração Teu sofrimento só me faz sofrer também,https://www.letras.mus.br/joao-paulo-e-daniel/195928/,1994.0,2025-09-30T19:17:30.689611,294,1
Domingo de Manhã,Marcos & Belutti,"Tá com voz de sono Foi mal se te acordei Desligue e volte a dormir Depois me ligue aqui Eu nem sei O que faria nesse inverno Qualquer coisa que não fosse com você Me causaria tédio Poderia estar agora no espaço Em um módulo lunar, oh, que chato E se eu tivesse agora velejando Num barquinho no Caribe, Deus me livre Poderia estar agora num hotel mil estrelas em Dubai Mas eu, eu, eu Prefiro estar aqui te perturbando Domingo de manhã É que eu prefiro ouvir Sua voz de sono Domingo de manhã Domingo de manhã",https://www.letras.mus.br/marcos-belutti/domingo-de-manha/,2014.0,2025-09-30T19:17:44.666267,98,1
Sonho de Todo Casal,Marcos & Belutti,"Quando eu bati o olho Eu já percebi que era você Yeah, yeah Exatamente como um sonho E não precisa fechar o olho pra ver Yeah, yeah Sorte a minha, sorte a nossa É pra vida, é agora Arrepia Dá gelo na barriga Me tira um sorriso bobo Me faz imaginar família Me faz amar feito louco E a parte principal É que a gente é o sonho de todo casal Arrepia Dá gelo na barriga Me tira um sorriso bobo Me faz imaginar família Me faz amar feito louco E a parte principal É que a gente é o sonho de todo casal Quando eu bati o olho Eu já percebi que era você Yeah, yeah Exatamente como um sonho E não precisa fechar o olho pra ver Yeah, yeah Sorte a minha, sorte a nossa É pra vida, é agora Arrepia Dá gelo na barriga Me tira um sorriso bobo Me faz imaginar família Me faz amar feito louco E a parte principal É que a gente é o sonho de todo casal Arrepia Dá gelo na barriga Me tira um sorriso bobo Me faz imaginar família Me faz amar feito louco E a parte principal É que a gente é o sonho de todo casal Yeah, yeah, yeah Quando eu bati o olho Eu já percebi que era você",https://www.letras.mus.br/marcos-belutti/sonho-de-todo-casal/,,2025-09-30T19:17:46.562102,222,1
Eu Era,Marcos & Belutti,"Aí você escolhe a melhor roupa Aí você arruma o seu cabelo E sai com aquela sua amiga louca Que diz que o bom da vida é ser solteiro Me diz se adiantou alguma coisa Procurar alívio passageiro Beijar umas quatro ou cinco bocas Com beijos que não têm gosto de beijo Aí lembrou de mim, não teve jeito Aí lembrou de mim, não teve jeito Beijou a boca errada, lembrou da boca certa Entrou numa gelada, lembrou da minha coberta Sabe esse alguém perfeito que você tanto espera? Eu era, eu era Aí você se lembra que a gente se completa E vai voltar pra mim, se for um pouco esperta Porque esse alguém perfeito que você tanto espera Eu era, eu era Eu era Aí você escolhe a melhor roupa Aí você arruma o seu cabelo E sai com aquela sua amiga louca Que diz que o bom da vida é ser solteiro Me diz se adiantou alguma coisa Procurar alívio passageiro Beijar umas quatro ou cinco bocas Com beijos que não têm gosto de beijo Aí lembrou de mim, não teve jeito Aí lembrou de mim, não teve jeito Beijou a boca errada, lembrou da boca certa Entrou numa gelada, lembrou da minha coberta Sabe esse alguém perfeito que você tanto espera? Eu era, eu era Aí você se lembra que a gente se completa E vai voltar pra mim, se for um pouco esperta Porque esse alguém perfeito que você tanto espera Eu era, eu era Beijou a boca errada, lembrou da boca certa Entrou numa gelada, lembrou da minha coberta Sabe esse alguém perfeito que você tanto espera? Eu era, eu era Aí você se lembra que a gente se completa E vai voltar pra mim, se for um pouco esperta Porque esse alguém perfeito que você tanto espera Eu era, eu era, eu era Eu era",https://www.letras.mus.br/marcos-belutti/eu-era/,2017.0,2025-09-30T19:17:48.957653,312,1
Romântico Anônimo (part. Fernando Zor),Marcos & Belutti,"Lembra daquele garoto que sentou do seu lado Te ofereceu no recreio um sanduíche amassado? Lembra daquele rapaz que você nem dava bola Que escrevia eu te amo nas paredes da escola? Aquele cara que te deu um guarda-chuva Quando a tempestade te pegou na rua Aquelas flores que deixavam no portão Que sempre vinha assinado no cartão Romântico anônimo! Romântico anônimo! Lembra daquele garoto que sentou do seu lado Te ofereceu no recreio um sanduíche amassado? Lembra daquele rapaz que você nem dava bola Que escrevia eu te amo nas paredes da escola? Aquele cara que te deu um guarda-chuva Quando a tempestade te pegou na rua Aquelas flores que deixavam no portão Que sempre vinha assinado no cartão Romântico anônimo! Ouvi você falar de outros amores Eu vi o mundo então perder as cores Quanto tempo esperei a frase certa Pra te mostrar que eu era Romântico anônimo!(Romântico anônimo)Quanto tempo esperei a frase certa Pra te mostrar que eu era Eu era, eu era, eu era Romântico anônimo!",https://www.letras.mus.br/marcos-belutti/romantico-anonimo/,2015.0,2025-09-30T19:17:52.302632,170,1
Câmera Lenta,Marcos & Belutti,"Quando eu fizer meus 18Eu vou cair fora Viajar o mundo E ver gente nova Colecionar histórias Quando eu bater os 25Eu tomo juízo Eu freio as noitadas Eu acho alguém massa Pra juntar dinheiro E uns menino pra encher a casa Meus 30, 40 e 50Eu peço que passe em câmera lenta Porque que tá rápido demais E pra não ficar um bocado de plano pra trás Eu vou aproveitar cada segundo Como se fosse o último Relevar cada tropeço Como se fosse o primeiro A gente espera demais da vida E vida não espera gente Explodiu minha mente Quando entendi por que o presente se chama presente Eu vou aproveitar cada segundo Como se fosse o último Relevar cada tropeço Como se fosse o primeiro A gente espera demais da vida E vida não espera gente Explodiu minha mente Quando entendi por que o presente se chama presente Meus 30, 40 e 50Eu peço que passe em câmera lenta Porque que tá rápido demais E pra não ficar um bocado de plano pra trás Eu vou aproveitar cada segundo Como se fosse o último Relevar cada tropeço Como se fosse o primeiro A gente espera demais da vida E vida não espera gente Explodiu minha mente Quando entendi por que o presente se chama presente Eu vou aproveitar cada segundo Como se fosse o último Relevar cada tropeço Como se fosse o primeiro A gente espera demais da vida E vida não espera gente Explodiu minha mente Quando entendi por que o presente se chama presente",https://www.letras.mus.br/marcos-belutti/camera-lenta/,,2025-09-30T19:17:55.903552,258,1
Casal de Solteiro (part. Matheus Fernandes),Marcos & Belutti,"Eu já tava com adeus na ponta da minha língua Aí seu beijo atravessa e atropela a despedida E o adeus vira safadeza E a mão que ia dar tchau já tá tirando a roupa inteira E vai por cama abaixo esse amor inacabado Que não sai da saideira Era pra terminar Mas terminou foi no quarto Eu na boca do erro, o erro todo suado Um casal de solteiro fazendo amor brigado Era pra terminar Mas terminou foi no quarto Eu na boca do erro, o erro todo suado Um casal de solteiro fazendo amor brigado Era pra terminar E o adeus vira safadeza A mão que ia dar tchau já tá tirando a roupa inteira E vai por cama abaixo esse amor inacabado Que não sai da saideira Era pra terminar Mas terminou foi no quarto Eu na boca do erro, o erro todo suado Um casal de solteiro fazendo amor brigado Era pra terminar Mas terminou foi no quarto Eu na boca do erro, o erro todo suado Um casal de solteiro fazendo amor brigado Era pra terminar Mas terminou foi no quarto Eu na boca do erro, o erro todo suado Um casal de solteiro fazendo amor brigado Era pra terminar",https://www.letras.mus.br/marcos-belutti/casal-de-solteiro-part-matheus-fernandes/,,2025-09-30T19:17:58.994202,205,1
